Latitude_Degrees,Longitude_Degrees,Depth_m,Date_Year,ClimSST,SSTA_DHW
18.6873,-87.7105,11.9,2005,262.15,0.72
18.6873,-87.7105,10.25,2005,262.15,1.82
18.6873,-87.7105,10.4,2005,262.15,1.82
18.687,-87.711,10.0,2006,262.15,0.0
18.687,-87.711,10.25,2005,262.15,1.82
18.687,-87.711,10.4,2005,262.15,1.82
18.721,-87.691,8.35,2005,301.31,1.05
18.721,-87.691,10.15,2005,302.11,4.57
20.469,-86.983,9.88,2006,301.44,0.0
18.655,-87.71,10.65,2005,262.15,0.56
19.7869,-87.4331,10.7,2005,301.48,0.0
19.7869,-87.4331,10.05,2005,301.48,0.0
19.7869,-87.4331,11.75,2005,302.08,0.0
19.7869,-87.4331,10.4,2005,302.08,0.0
19.7869,-87.4331,11.45,2004,300.87,0.0
18.704,-87.704,4.75,2005,262.15,1.82
18.718,-87.701,5.55,2005,262.15,4.58
18.721,-87.692,4.6,2005,302.26,5.58
18.721,-87.692,4.0,2005,300.28,8.95
18.721,-87.692,4.65,2005,300.28,8.95
18.718,-87.693,9.1,2005,302.11,4.57
18.718,-87.692,19.05,2005,302.26,5.58
20.038,-87.466,7.45,2005,301.38,0.0
19.88,-87.412,19.65,2005,302.32,2.17
18.685,-87.706,9.25,2005,262.15,1.82
18.685,-87.706,14.5,2005,262.15,1.82
18.655,-87.709,14.6,2005,262.15,2.12
18.7421,-87.677,10.7,2006,301.77,0.0
18.6596,-87.7193,5.2,2005,262.15,2.12
18.6596,-87.7193,4.9,2006,262.15,1.35
18.6345,-87.7222,4.85,2005,262.15,3.66
18.634,-87.718,19.35,2005,262.15,3.66
18.634,-87.718,17.0,2005,262.15,4.82
18.69,-87.709,15.0,2005,262.15,4.6
20.832,-86.874,6.0,2005,262.15,6.31
20.408,-87.298,12.5,2005,262.15,5.08
18.0,-111.5,,1997,301.05,13.4
20.406,-87.302,5.8,2005,262.15,5.08
18.843,-111.0776,,1997,300.09,16.77
18.8126,-87.3594,,1998,301.37,1.06
19.0,-87.5717,,1998,301.29,2.21
20.337,-87.027,10.0,2005,262.15,3.45
20.505,-86.758,8.67,2005,262.15,0.23
17.46,-62.98,17.0,2008,262.15,0.0
12.05,-68.2667,,1992,262.15,2.47
12.1833,-68.3,19.0,1998,301.09,8.18
17.4643,-62.9878,14.4,1999,262.15,1.2
17.4868,-63.2317,15.0,1999,299.34,1.02
17.4633,-62.9847,13.7,1999,262.15,1.2
17.6433,-63.2532,5.6,1999,299.28,0.0
17.6267,-63.2597,12.1,1999,299.28,0.0
17.4635,-62.9782,11.5,1999,262.15,1.2
17.4648,-62.986,14.2,1999,262.15,1.2
17.6293,-63.2588,14.5,1999,299.28,0.0
17.4648,-62.9667,14.9,1999,262.15,1.2
17.6308,-63.215,9.5,1999,299.28,0.0
17.6248,-63.2595,11.2,1999,299.28,0.0
17.6282,-63.2595,13.1,1999,299.28,0.0
17.4625,-62.9777,16.2,1999,262.15,1.2
17.464,-62.9825,14.0,1999,262.15,1.2
17.615,-63.225,10.7,1999,299.3,0.0
17.4643,-62.985,15.2,1999,262.15,1.2
23.853,58.095,,2002,303.07,11.43
8.0,-82.3333,,1998,301.83,10.65
9.4233,-82.3242,1.2,2002,301.06,0.0
9.4887,-78.7281,8.4,2002,301.67,0.0
9.2728,-82.0659,1.3,2002,301.52,0.0
-3.1667,152.582,,2006,262.15,11.01
-10.1768,151.1928,,1998,302.11,0.0
-9.1352,149.3407,,1998,302.95,0.0
-10.305,151.052,10.0,1996,301.97,3.11
-5.235,151.023,,1999,303.14,1.25
-9.7357,147.3975,,1998,299.48,12.03
-5.1503,150.5733,,1998,302.51,0.0
14.85,120.8167,,1999,262.15,
10.55,124.66,6.0,2008,302.8,2.57
-21.1544,55.272,,1998,301.15,1.9
-21.1179,55.8251,,1998,300.89,2.23
-21.1,55.2526,,2002,262.15,0.0
27.5,49.7,,1998,305.33,25.32
-9.7951,159.7996,15.0,2000,302.49,0.0
-9.795,159.8,15.0,2000,302.49,0.0
-27.526,32.688,,2000,299.27,6.13
8.409,79.752,1.5,2005,303.11,5.04
5.97,80.44,,2002,262.15,1.34
7.7221,81.7278,42.0,1998,302.72,8.32
8.574,81.242,1.5,2004,301.69,0.0
12.634,-61.35,2.25,2003,301.33,4.43
-6.426,39.346,,2003,301.14,1.13
-6.2742,39.2848,,2003,262.15,4.0
-6.271,39.175,,2003,301.21,1.33
-6.246,39.166,,2003,301.16,1.38
-5.187,39.103,,2003,301.28,3.17
-6.2786,39.1782,8.0,2010,299.48,4.65
8.0,98.33,1.0,1998,262.15,3.93
8.095,98.302,,2002,262.15,0.0
8.658,97.646,,2002,303.09,0.0
9.387,97.889,,2002,303.16,1.02
-21.1667,-175.1667,,2000,262.15,11.42
-19.7833,-174.45,,2000,300.28,5.7
10.8365,-60.9145,1.0,2009,300.95,3.9
10.8367,-60.9229,1.0,2009,300.95,3.9
10.837,-60.9455,1.0,2009,300.95,3.9
11.332,-60.645,7.0,2005,300.11,6.24
11.29,-60.523,7.0,2005,300.27,11.84
25.133,54.91,,1998,305.67,12.09
24.911,54.857,,1996,306.56,19.46
25.339,55.333,,1996,305.97,14.56
27.908,-93.596,19.8,2006,293.69,0.0
27.922,-93.611,,2006,293.57,0.0
28.0,-93.58,22.0,2006,293.35,1.02
0.1833,-176.4667,,2010,300.75,22.7
17.785,-64.759,6.0,2006,262.15,0.0
26.083,-80.096,10.0,2006,297.55,0.0
0.8,-176.6,,2010,300.68,20.34
26.203,-80.078,17.3,2006,262.15,0.0
26.032,-80.087,14.2,2006,298.57,0.0
18.186,-65.077,30.0,2006,299.84,0.0
18.186,-65.077,30.0,2005,301.24,14.14
26.122,-80.087,14.3,2006,262.15,0.0
18.341,-65.082,8.0,2005,301.24,12.9
17.798,-64.607,6.04,2006,300.13,0.0
17.776,-64.67,6.1,2006,300.23,0.0
17.794,-64.597,7.86,2006,300.13,0.0
17.8,-64.629,3.41,2006,300.17,0.0
17.794,-64.626,4.08,2006,300.17,0.0
26.259,-80.059,20.1,2006,299.92,0.0
17.803,-64.595,28.35,2006,300.13,0.0
17.806,-64.612,13.29,2006,300.13,0.0
17.806,-64.607,16.7,2006,300.13,0.0
17.778,-64.669,6.58,2006,300.23,0.0
17.792,-64.585,10.49,2006,300.13,0.0
18.295,-64.832,17.0,2006,301.28,5.35
18.244,-64.758,33.0,2005,301.16,13.67
18.244,-64.758,33.0,2005,301.16,13.67
18.191,-64.95,36.0,2006,300.46,0.0
18.3,-65.6,8.0,1999,300.53,0.0
24.633,-82.918,11.0,2002,301.47,6.61
25.1247,-80.308,,1998,301.59,4.82
18.3267,-65.3322,7.5,2001,301.22,0.0
25.3698,-80.1393,6.0,2003,303.0,5.55
24.616,-81.4,7.5,1987,303.29,2.64
24.54,-81.833,6.0,1987,303.36,0.69
24.6833,-80.9503,,1998,303.23,6.34
17.7,-64.9,,2001,301.26,0.0
25.119,-80.3,3.2,2005,300.95,1.03
25.041,-80.364,,2005,302.51,1.97
25.034,-80.35,6.1,2005,298.21,0.0
24.483,-81.956,5.1,2005,302.62,4.15
24.446,-81.863,9.3,2005,302.61,1.0
24.524,-81.574,5.4,2005,302.6,2.11
25.702,-80.102,8.4,2006,302.32,1.13
24.521,-81.662,4.8,2005,302.55,2.17
24.539,-81.626,6.0,2005,302.52,2.87
25.643,-80.097,8.9,2006,302.35,0.0
24.504,-81.582,24.45,2005,302.6,2.11
24.537,-81.437,17.9,2006,302.64,1.68
24.525,-81.625,6.6,2005,299.9,26.01
24.497,-81.651,8.7,2005,299.9,26.01
25.592,-80.106,4.5,2006,302.39,0.0
26.148,-80.096,6.4,2005,262.15,0.71
24.537,-81.615,4.95,2005,302.53,2.79
24.527,-81.674,7.5,2006,302.55,5.08
24.496,-81.645,5.55,2005,299.9,26.01
24.469,-81.822,8.55,2005,299.87,28.48
24.489,-81.675,3.3,2005,302.58,1.02
24.4882,-81.6632,,1998,302.8,4.84
24.55,-81.41,,1998,302.88,4.0
24.6831,-80.9911,6.5,1998,302.74,7.42
25.0111,-80.5153,4.0,2000,302.71,4.25
24.6324,-81.1111,,2001,302.59,0.0
26.0519,-80.1442,6.5,2001,262.15,0.84
24.49,-81.66,,2003,302.58,3.9
18.349,-65.577,13.5,2005,301.91,11.59
5.869,-162.071,,2002,301.79,7.4
5.869,-162.071,1.0,2002,301.53,5.01
18.29,-65.25,8.0,2003,262.15,0.17
18.322,-64.752,11.5,2003,301.84,0.0
17.684,-64.739,9.0,1987,301.88,0.0
24.467,-81.806,17.6,2006,299.79,38.51
25.061,-80.387,3.0,2006,300.86,2.17
26.31,-80.067,12.0,2005,300.76,5.06
25.967,-80.09,18.9,2006,300.89,4.14
24.448,-81.95,7.4,2006,300.94,0.0
25.927,-80.087,16.9,2006,300.85,1.15
25.288,-80.223,3.5,2006,300.62,0.0
24.517,-82.001,6.0,2006,300.72,0.0
27.121,-80.127,6.0,2006,300.26,2.26
24.969,-80.539,3.1,2006,300.57,1.13
25.111,-80.284,12.8,2006,300.95,0.0
25.329,-80.173,10.0,2006,300.73,0.0
24.768,-80.75,7.2,2005,300.95,1.46
26.006,-80.106,8.5,2006,300.9,4.01
27.104,-80.121,7.2,2006,262.15,2.56
25.5,-80.103,13.0,2006,301.0,2.43
24.456,-81.913,9.6,2006,300.87,0.0
25.104,-80.31,6.7,2006,300.95,0.0
25.488,-80.109,6.0,2006,300.95,2.49
24.895,-80.556,9.0,2006,300.99,0.0
25.112,-80.342,1.7,2006,300.78,0.0
25.242,-80.224,2.1,2006,300.91,0.0
26.205,-80.073,18.9,2006,300.92,6.07
25.225,-80.214,4.1,2006,300.91,0.0
25.007,-80.373,,2005,300.95,0.0
17.9541,-67.06,18.0,1998,302.2,2.88
24.63,-82.87,,1998,301.59,1.53
17.9353,-67.0172,,1999,302.19,3.23
17.9878,-67.3075,,1999,302.22,1.1
18.0119,-67.1603,,1999,262.15,1.19
18.35,-65.5,,1999,301.94,1.05
18.35,-65.0,,1993,301.61,1.26
24.6304,-82.9498,12.2,2004,298.9,1.1
24.6287,-82.8971,8.1,2004,298.81,0.0
17.758,-64.568,6.1,2005,301.2,13.51
17.786,-64.595,7.6,2005,301.22,10.41
17.804,-64.631,6.7,2005,301.19,11.61
17.784,-64.581,12.5,2005,301.22,10.41
24.6355,-82.9231,1.2,2004,298.82,0.0
24.6353,-82.9223,1.7,2004,298.82,0.0
24.62,-82.86,3.2,2010,298.32,2.54
18.32,-64.733,,2003,300.13,2.38
18.06,-67.92,16.0,2005,299.47,1.0
26.243,-80.073,15.0,2005,297.32,0.0
10.882,-68.218,12.5,2006,298.69,3.76
10.882,-68.218,12.5,2006,299.77,3.83
10.882,-68.218,8.0,2005,298.96,10.38
10.887,-68.221,8.5,2005,301.13,9.1
10.2327,-66.05,3.5,1987,262.15,
10.781,-68.311,5.5,1987,301.26,2.33
10.85,-68.21,5.25,1987,299.96,5.1
10.883,-68.212,12.5,2005,298.96,10.38
10.81,-68.14,0.75,1987,299.72,2.3
11.904,109.139,9.0,2010,300.78,8.79
12.256,109.205,9.0,2010,301.13,13.24
12.589,109.239,9.0,2010,301.62,3.19
12.62,109.23,9.0,2010,301.67,8.51
-18.5464,146.488,2.6,2002,,
-18.5463,146.4875,5.1,2002,301.63,1.16
-18.2742,147.3817,7.0,1998,300.59,2.24
-18.447,146.9891,18.5,1998,301.43,1.16
-18.4448,146.9933,2.1,1998,301.43,1.16
-18.4443,146.9933,6.6,1998,301.43,1.16
-20.2558,148.8122,7.2,1998,300.12,2.59
-18.8316,147.6345,4.0,1998,301.7,0.0
-18.806,147.6686,8.4,1998,301.67,0.0
-18.6521,147.7217,7.7,1998,300.51,7.34
-18.2589,147.3812,2.5,1998,300.59,2.24
-18.2567,147.381,20.1,1998,300.59,2.24
-16.4267,145.995,8.1,1998,300.69,0.0
-16.425,145.9933,0.8,1998,300.69,0.0
-11.4413,143.0336,2.5,1998,301.27,5.76
-11.4409,143.0336,7.7,1998,301.27,5.76
5.871,-162.1103,5.0,2009,301.17,8.35
5.8813,-162.042,2.5,2009,301.6,0.0
5.8813,-162.042,2.5,2009,301.24,7.22
5.8862,-162.1263,5.2,2009,301.61,0.0
5.8862,-162.1263,5.2,2009,301.25,8.7
5.8695,-162.0752,20.0,2009,301.28,10.78
-23.4384,151.9182,1.0,1998,299.04,13.66
-23.4384,151.9182,1.0,2006,299.3,17.68
-19.1715,146.8475,2.4,1998,300.6,19.04
24.627,-81.11,1.0,2004,302.56,2.18
5.8715,-162.107,3.3,2009,301.17,8.35
5.8709,-162.0752,5.0,2009,301.28,10.78
5.8693,-162.1108,4.0,2009,301.17,8.35
22.2,38.9,0.8,2010,303.12,7.32
-18.5463,146.4875,5.1,1998,301.86,6.34
-18.4448,146.9933,2.1,2002,301.22,4.32
-18.4443,146.9933,6.6,2002,301.22,4.32
25.012,-80.376,2.7,2005,302.49,1.26
24.456,-81.877,1.0,2005,302.56,2.34
-23.0864,150.9052,5.1,2011,293.43,1.68
-18.5718,146.483,6.5,1998,300.74,8.15
-18.5464,146.488,2.6,1998,300.72,7.79
-18.5463,146.4875,5.1,1998,300.72,7.79
-19.2011,146.8209,7.0,1998,300.6,19.04
24.638,-82.862,2.0,1997,302.79,1.22
24.638,-82.862,2.0,1998,302.79,5.55
25.012,-80.376,2.7,1997,302.7,1.35
25.012,-80.376,2.7,1998,302.7,4.6
-19.1722,146.8484,5.1,1998,300.6,19.04
-18.6116,146.4839,7.7,1998,300.76,8.04
-18.5718,146.4833,3.5,1998,300.72,7.79
-16.3834,145.5625,4.9,1998,300.68,3.05
-23.2015,150.9701,5.6,1998,298.81,10.3
-23.2015,150.9701,5.6,2002,299.84,12.7
-23.2015,150.9701,5.6,2011,293.23,1.48
-3.9883,39.7503,1.0,1998,301.14,17.25
-3.9883,39.7503,1.0,1998,300.22,15.65
24.627,-81.11,1.0,2005,302.56,1.1
22.2,38.9,0.9,2010,303.12,7.32
-23.2005,150.9706,2.4,2011,293.23,1.48
